business_product_id;product_type;parent_product_ids;name;name_or_number;discriminator;street;house_number;box_number;postal_code;city_name;lat;long;x;y;promotional_region;changed_time;last_status_change_date;phone1;phone2;phone3;email;website;status;comfort_class;number_of_units;maximum_capacity;normal_capacity;tent_capacity;number_of_short_term_camping_spots;number_of_touristic_camping_spots;number_of_camper_stands;number_of_camping_spots;number_of_residence_units;number_of_long_term_camping_spots;number_of_residence_units_for_rental;number_of_hikers_huts;iconic_cycling_route_label
250770;BASE;;Guest House Feliz;;BED_AND_BREAKFAST;VITAL DECOSTERSTRAAT;74;;3000;Leuven;50.88228056215657;4.7032936106935646;173542.42;174710.8;kunststadLeuven;06/02/2026 11:53:01;01/04/2017 00:00:00;+32477262609;;;vakantierust@hotmail.com;http://www.booking.com/hotel/be/vakantierust-leuven.nl.html?sid=aba4eb6e42e0f95dbff2b0248d934505;NOTIFIED;;2;5;;;;;;;;;;;
378248;BASE;;Guest House Platte Lo;;GENERIC_ROOMS;PLATTE LOSTRAAT;11;;3010;Kessel-Lo;50.872733579272065;4.721199224108335;174807.52;173654.63;kunststadLeuven;01/06/2026 15:38:01;29/06/2018 06:38:21;+32476931433;;;theodoor.de.roey@gmail.com;https://www.airbnb.nl/rooms/19373468?s=3;ACKNOWLEDGED;;1;2;;;;;;;;;;;
210800;BASE;;Guesthouse Alizée;;GENERIC_ROOMS;SINT-MAARTENSTRAAT;41;;3000;Leuven;50.882352;4.704561;173631.3976350673;174719.18219095282;kunststadLeuven;07/01/2026 15:25:05;27/01/2019 23:00:00;+32498037383;;;info@bbalizee.be;http://www.bbalizee.be/;ACKNOWLEDGED;;2;4;;;;;;;;;;;
210783;BASE;;Guesthouse Begijnhof;;HOTEL;SCHAPENSTRAAT;97;;3000;Leuven;50.87163865446354;4.698256735086484;173193.23;173525.4;kunststadLeuven;06/03/2025 15:58:47;31/12/2019 23:00:00;+3216847758;+32470645435;;info@guesthousebegijnhof.be;http://www.guesthousebegijnhof.be/;ACKNOWLEDGED;;4;7;;;;;;;;;;;
211153;BASE;;Guesthouse Nena;;GENERIC_ROOMS;PLATTE LOSTRAAT;568;A;3010;Kessel-Lo;50.88290581722553;4.746319633924338;176569.88;174794.9;kunststadLeuven;06/03/2025 15:59:31;10/04/2019 21:29:24;+32495700567;0;;info@nenaguesthouse.be;https://www.nenaguesthouse.be/;ACKNOWLEDGED;;2;4;;;;;;;;;;;
405857;BASE;;Handbooghof;;HOLIDAY_COTTAGE;BROUWERSSTRAAT;1;403;3000;Leuven;50.88230896;4.696559906;173068.36885027157;174711.86864767596;kunststadLeuven;15/01/2026 18:52:09;05/12/2024 16:41:20;+32484249259;;;mostrey123@hotmail.com;;NOTIFIED;;1;4;;;;;;;;;;;
211255;BASE;;Het Leuvens Hof;;BED_AND_BREAKFAST;SCHAPENSTRAAT;103;;3000;Leuven;50.87129209505882;4.698133398847123;173184.72;173486.81;kunststadLeuven;06/03/2025 15:59:37;08/02/2018 20:54:07;+3216207654;+32498044608;;hetleuvenshof@gmail.com;http://www.hetleuvenshof.ga/;ACKNOWLEDGED;FOUR_STARS;2;4;;;;;;;;;;;
381993;BASE;;Het Witte Huis;Het Witte Huis (Appartement);HOLIDAY_COTTAGE;TROLIEBERG;107;;3010;Kessel-Lo;50.87518164090153;4.7541313097704645;177124.06;173938.49;kunststadLeuven;15/01/2026 20:20:22;05/06/2019 17:27:25;0499230243;;;maritaplas1@gmail.com;https://www.guesthouseleuven.com/;NOTIFIED;;1;4;;;;;;;;;;;
381994;BASE;;Het Witte Huis;Het Witte Huis (Studio);HOLIDAY_COTTAGE;TROLIEBERG;107;;3010;Kessel-Lo;50.87518164090153;4.7541313097704645;177124.06;173938.49;kunststadLeuven;15/01/2026 20:20:22;05/06/2019 17:27:35;0499230243;;;maritaplas1@gmail.com;https://www.guesthouseleuven.com/;NOTIFIED;;1;2;;;;;;;;;;;
413246;BASE;;Hoegaardsestraat 206;;GENERIC_ROOMS;HOEGAARDSESTRAAT;206;;3000;Leuven;50.863192;4.727325;175243.66509646698;172595.3393593235;kunststadLeuven;08/03/2026 20:54:03;05/03/2026 12:28:15;+32499188647;;;miekeflorquin57@gmail.com;;NOTIFIED;;1;1;;;;;;;;;;;
410425;BASE;;Home Arnalsteen;;GENERIC_ROOMS;PARKSTRAAT;235;;3000;Leuven;50.8695;4.707473;173842.86610381148;173290.45537075214;kunststadLeuven;13/04/2026 11:56:01;01/09/2025 08:52:37;;;;vincentcoessens@yahoo.com;;NOTIFIED;;1;1;;;;;;;;;;;
210807;BASE;;Hotel Industrie;;HOTEL;MARTELARENPLEIN;7;;3000;Leuven;50.8811607361;4.7138977051;174289.05467333153;174589.68946998473;kunststadLeuven;16/07/2025 04:43:29;09/10/2023 11:49:53;+3216221349;+32472294534;;info@hotel-industrie.be;http://www.hotel-industrie.be/;ACKNOWLEDGED;ONE_STAR;16;33;;;;;;;;;;;
299061;BASE;;Hotel Ladeuze;Hotel Ladeuze;HOTEL;BOGAARDENSTRAAT;27;;3000;Leuven;50.878448;4.708813;173932.61408370404;174286.26623799652;kunststadLeuven;05/05/2026 08:51:04;05/03/2024 12:44:35;+3216889066;;;info@hotelladeuze.com;https://www.hotelladeuze.com/;ACKNOWLEDGED;TWO_STARS;16;31;;;;;;;;;;;
211838;BASE;;Hotel Malon;;HOTEL;MARTELARENPLEIN;15;;3000;Leuven;50.88160807735694;4.714249868318915;174313.78;174639.53;kunststadLeuven;16/07/2025 04:52:01;06/10/2021 21:13:57;+3216623800;;;contact@hotelmalon.be;https://hotelmalon.be/;ACKNOWLEDGED;TWO_STARS;13;23;;;;;;;;;;;
210831;BASE;;Hotel Mille Colonnes;;HOTEL;MARTELARENPLEIN;5;;3000;Leuven;50.880704516238325;4.713983597133298;174295.51;174538.93;kunststadLeuven;16/07/2025 04:43:46;10/03/2019 23:00:00;+3216228621;+32497122040;;info@hotelmillecolonnes.be;https://www.hotelmillecolonnes.be/;ACKNOWLEDGED;TWO_STARS;14;24;;;;;;;;;;;http://linked.toerismevlaanderen.be/id/quality-labels/a296a8c0-8a0b-11ee-baee-9bb37b187734
211837;BASE;;Hotel The Shepherd;;HOTEL;SCHAPENSTRAAT;1;;3000;Leuven;50.8758162634251;4.697843792115504;173162.1;173989.99;kunststadLeuven;06/03/2025 16:00:17;27/07/2022 14:11:31;+3216745245;;;theshepherd@lodge-hotels.be;https://www.lodge-hotels.be/nl/hotels/b/the-shepherd-leuven;ACKNOWLEDGED;THREE_STARS;35;72;;;;;;;;;;;
211327;BASE;;Huize Rafaël;;HOTEL;BRUSSELSESTRAAT;146;a;3000;Leuven;50.880686;4.693034;172821.03636764176;174530.23576301336;kunststadLeuven;30/03/2026 12:53:06;05/03/2020 17:25:02;+32475702847;+32489424172;;info@huizerafael.be;https://www.huizerafael.be/;ACKNOWLEDGED;ONE_STAR;7;18;;;;;;;;;;;
399119;BASE;;IJzerenmolenstraat 112;;GENERIC_ROOMS;IJZERENMOLENSTRAAT;112;;3001;Heverlee;50.868968;4.682144;172060.18565631838;173223.41572193243;kunststadLeuven;15/01/2026 19:03:14;08/09/2023 12:30:19;;;;;;NOTIFIED;;2;4;;;;;;;;;;;
210785;BASE;;Ibis Budget Leuven Centrum;;HOTEL;Martelarenlaan;10;;3010;Kessel-Lo;50.88241556632497;4.716814239908009;174493.82;174730.2;kunststadLeuven;19/03/2026 21:46:06;04/09/2019 09:22:16;+3216479880;;;H6682@accor.com;http://www.ibis.com/nl/booking/room-dates.shtml;ACKNOWLEDGED;ONE_STAR_SUPERIOR;139;349;;;;;;;;;;;
210766;BASE;;Ibis Heverlee;;HOTEL;SINT-JANBERGSESTEENWEG;405;;3001;Heverlee;50.855587;4.6534892;170138.926535393;171666.372897353;kunststadLeuven;15/07/2025 20:44:38;06/02/2025 14:06:19;+3216309559;;;h8519-GM@accor.com;https://www.ibis.com/;ACKNOWLEDGED;THREE_STARS;48;100;;;;;;;;;;;http://linked.toerismevlaanderen.be/id/quality-labels/a24cce80-8a0b-11ee-baee-9bb37b187734
210804;BASE;;Ibis Leuven Centrum;;HOTEL;Brusselsestraat;52;;3000;Leuven;50.880122;4.697351;173125.12028437905;174468.83693447895;kunststadLeuven;04/05/2026 14:37:03;20/03/2025 16:27:44;+3216293111;;;H1457@accor.com;https://all.accor.com/hotel/1457/index.nl.shtml;ACKNOWLEDGED;THREE_STARS;75;141;;;;;;;;;;;http://linked.toerismevlaanderen.be/id/quality-labels/a278c080-8a0b-11ee-baee-9bb37b187734
357495;BASE;;Irish College Leuven;Irish College Leuven ;GENERIC_ROOMS;Janseniusstraat;1;;3000;Leuven;50.87576023797038;4.696408364457844;173061.1;173983.31;kunststadLeuven;20/04/2026 07:05:17;10/09/2019 06:00:41;+3216310430;;;reception@irishcollegeleuven.eu;http://www.irishcollegeleuven.eu/site/facilities/bedrooms.php;ACKNOWLEDGED;;59;136;;;;;;;;;;;
211311;BASE;;Jeugdherberg De Blauwput;Jeugdherberg De Blauwput;HOSTEL;MARTELARENLAAN;11;A;3010;Kessel-Lo;50.8827300859936;4.7173059807147935;174528.26;174765.35;kunststadLeuven;16/01/2026 02:24:01;07/04/2021 10:19:47;016639062;;;leuven@hiflanders.be;https://www.hiflanders.be/nl/bestemmingen/de-blauwput-leuven;ACKNOWLEDGED;;116;116;116;;;;;;;;;;http://linked.toerismevlaanderen.be/id/quality-labels/a3acaca0-8a0b-11ee-baee-9bb37b187734
395216;BASE;;KC homes;KC Homes;HOLIDAY_COTTAGE;PANORAMALAAN;28;;3012;Wilsele;50.8925198029978;4.703129761171237;173525.75;175849.77;kunststadLeuven;15/01/2026 22:27:35;14/10/2022 06:36:45;+32489126208;;;kcbishal1997@gmail.com;;NOTIFIED;;1;2;;;;;;;;;;;
409591;BASE;;Kamer met uitzicht en terras tot 6 juni;Kamer met uitzicht en terras voor student ;GENERIC_ROOMS;MARTELARENLAAN;200;Residentie Woods;3010;Kessel-Lo;50.87343;4.719773;174706.59903015598;173731.66527463868;kunststadLeuven;20/04/2026 10:01:03;04/10/2025 12:18:25;;;;paul.heymans2@icloud.com;https://www.airbnb.be/rooms/575926122956228674;NOTIFIED;;1;1;;;;;;;;;;;
409594;BASE;;Knus & stijlvol verblijf in Leuven;;GENERIC_ROOMS;NAAMSESTEENWEG;72;;3001;Heverlee;50.866705;4.696848;173096.34224169469;172976.1679752022;kunststadLeuven;15/01/2026 23:47:38;31/07/2025 10:22:00;+32479911205;;;bart.claesswinnen@iko.com;https://www.airbnb.be/rooms/1172234231497177782;NOTIFIED;;1;2;;;;;;;;;;;
399534;BASE;;Kokoon in 't groen;;HOLIDAY_COTTAGE;VERBRANDENBOS;24;;3010;Kessel-Lo;50.907083;4.741738;176233.73317509654;177482.80821245816;kunststadLeuven;15/01/2026 23:08:10;11/12/2023 10:45:11;+32476611337;;;kokoonintgroen@outlook.be;;ACKNOWLEDGED;;1;6;;;;;;;;;;;
211323;BASE;;La Royale;La Royale;HOTEL;MARTELARENPLEIN;6;;3000;Leuven;50.88087622470776;4.714041700838112;174299.51;174558.05;kunststadLeuven;16/07/2025 04:46:43;24/01/2020 13:19:18;+3216221252;;;info@laroyale.be;https://www.laroyale.be/;ACKNOWLEDGED;TWO_STARS_SUPERIOR;36;75;;;;;;;;;;;
325371;PROMO;http://linked.toerismevlaanderen.be/id/tourist-attractions/b7e87c70-e37c-11ed-b6ca-e5a176a460b1;Lavan;;HOTEL;CELESTIJNENLAAN;62;;3001;Heverlee;50.86853698825182;4.677374889410168;171724.84;173174.04;kunststadLeuven;06/03/2025 15:41:01;28/06/2017 12:34:22;+3216435838;+32496272470;;contact@lavan.be;https://www.lavan.be/;ACKNOWLEDGED;THREE_STARS;8;17;;;;;;;;;;;
211848;BASE;;Lavan;B&B Lavan;BED_AND_BREAKFAST;CELESTIJNENLAAN;62;;3001;Heverlee;50.86853698825182;4.677374889410168;171724.84;173174.04;kunststadLeuven;16/07/2025 04:52:07;28/06/2017 12:28:33;+3216435838;+32496272470;;contact@lavan.be;https://www.lavan.be/;ACKNOWLEDGED;FOUR_STARS;8;17;;;;;;;;;;;
385276;BASE;;Leuven Boslucht;;BED_AND_BREAKFAST;LINDELAAN;14;;3001;Heverlee;50.8534902998927;4.6805179388755445;171953.13;171501.17;kunststadLeuven;15/01/2026 20:55:17;23/09/2021 12:11:45;+32486875568;;;info@bosluchtleuven.be;https://bosluchtleuven.be/;ACKNOWLEDGED;;3;6;;;;;;;;;;;
211043;BASE;;Leuven City Hostel;Leuven City Hostel;HOSTEL;Ravenstraat;37;;3000;Leuven;50.87854255004424;4.708939356127963;173941.63;174296.79;kunststadLeuven;16/01/2026 02:24:36;02/05/2023 07:59:36;+3216843033;;;info@leuvencityhostel.com;https://www.leuvencityhostel.com/;ACKNOWLEDGED;;9;33;33;;;;;;;;;;
345724;BASE;;Leuvenatel;;HOTEL;J.B. VAN MONSSTRAAT;9;;3000;Leuven;50.882729521323064;4.70741526597355;173832.24;174762.06;kunststadLeuven;16/01/2026 04:55:08;20/05/2020 18:19:00;+32496205654;;;joon_mertens@hotmail.com;https://leuvenotel-leuven-centrum.business.site/?utm_source=gmb&utm_medium=referral;ACKNOWLEDGED;THREE_STARS;2;4;;;;;;;;;;;
394644;BASE;;Leuview;;HOLIDAY_COTTAGE;MECHELSESTRAAT;20;0401;3000;Leuven;50.88055306252364;4.700411346964681;173340.45;174517.72;kunststadLeuven;10/03/2026 09:16:02;16/08/2022 08:22:51;+32478496415;;;leuview@gmail.com;;NOTIFIED;;1;4;;;;;;;;;;;
210830;BASE;;LivingLei;;GENERIC_ROOMS;LEI;15;;3000;Leuven;50.881243286278;4.696319225782812;173052.13;174593.22;kunststadLeuven;16/07/2025 04:43:45;09/03/2023 07:06:27;+32477528387;+320474585350;;housing@livinglei.org;https://www.livinglei.org/;ACKNOWLEDGED;;2;4;;;;;;;;;;;
407837;BASE;;Logie Nel;;HOLIDAY_COTTAGE;KARDINAAL MERCIERLAAN;15;202;3001;Heverlee;50.867808;4.697109;173114.17065680408;173098.9473995762;kunststadLeuven;15/01/2026 23:47:39;15/05/2025 12:40:26;;;;;;ACKNOWLEDGED;FOUR_STARS;1;4;;;;;;;;;;;
299101;BASE;;Logies Vitale;;GENERIC_ROOMS;VITAL DECOSTERSTRAAT;96;;3000;Leuven;50.882794;4.702066;173455.5988949719;174767.5564214941;kunststadLeuven;16/01/2026 04:17:48;10/04/2019 21:16:19;+32479827114;;;mariaschaus@yahoo.com;http://www.airbnb.be/rooms/17004978;ACKNOWLEDGED;;3;6;;;;;;;;;;;
405664;BASE;;Losbergenlaan 13;;BED_AND_BREAKFAST;LOSBERGENLAAN;13;;3010;Kessel-Lo;50.875131;4.739449;176090.54371780332;173927.63888169732;kunststadLeuven;06/03/2025 15:51:19;20/11/2024 15:30:06;;;;;;NOTIFIED;;1;2;;;;;;;;;;;
395850;BASE;;M-Street art lodging;;GENERIC_ROOMS;MUNTSTRAAT;32;;3000;Leuven;50.878067;4.702788;173508.78131965254;174241.95159577765;kunststadLeuven;15/01/2026 22:22:00;10/04/2023 22:00:00;+32494372438;;;info@m-street.be;http://www.m-street.be/;ACKNOWLEDGED;;15;30;;;;;;;;;;;
395671;BASE;;Marie-Julie Vandepoel;Mozaïek;GENERIC_ROOMS;DIESTSESTEENWEG;115;0201;3010;Kessel-Lo;50.8840026855;4.7206301689;174761.33702103386;174908.0611985745;kunststadLeuven;15/01/2026 21:53:07;04/12/2022 20:00:03;0471552965;;;vandepoelmariejulie@gmail.com;;NOTIFIED;;1;1;;;;;;;;;;;
413424;BASE;;Marine Cellier;;HOLIDAY_COTTAGE;SCHAPENSTRAAT;66;301;3000;Leuven;50.873722;4.698107;173181.49390314863;173757.13464750163;kunststadLeuven;04/06/2026 13:14:04;13/03/2026 12:54:21;+33649841940;;;marine.cellier1@gmail.com;;NOTIFIED;;1;1;;;;;;;;;;;
211049;BASE;;Martin's Klooster;Martin's Klooster;HOTEL;ONZE-LIEVE-VROUWSTRAAT;18;;3000;Leuven;50.879095;4.696604;173073.05656725756;174354.35960386693;kunststadLeuven;27/03/2026 10:54:05;27/03/2026 09:50:09;+3216213141;;;kh@martinshotels.com;https://www.martinshotels.com/nl/hotel/klooster-hotel;ACKNOWLEDGED;FOUR_STARS;135;284;;;;;;;;;;;
410146;BASE;;Min Zhang;Cozy Studio in Leuven Center;BED_AND_BREAKFAST;BOTTELARIJ;12;;3000;Leuven;50.8856010437;4.6991214752;173246.99515132126;175078.88428089675;kunststadLeuven;15/01/2026 23:19:17;07/08/2025 13:17:17;0488542122;;;semmyzhang@hotmail.com;https://www.airbnb.com/rooms/13558568?check_in=2025-08-24&check_out=2025-08-25&guests=1&adults=1&s=67&unique_share_id=ac972d58-ed57-4df1-8a79-4d70bee47a55;NOTIFIED;;1;2;;;;;;;;;;;
210767;BASE;;Novotel Leuven;Novotel Leuven;HOTEL;VUURKRUISENLAAN;4;;3000;Leuven;50.88588540946013;4.710438931553879;174043.4;175114.1;kunststadLeuven;23/04/2026 10:13:06;20/03/2025 15:59:03;+3216213200;;;H3153@accor.com;http://www.accorhotels.com/accorhotels/fichehotel/nl/nov/3153/fiche_hotel.shtml;ACKNOWLEDGED;FOUR_STARS;139;417;;;;;;;;;;;
382872;BASE;;Nr. 22;;GENERIC_ROOMS;LANGENDAALLAAN;22;;3001;Heverlee;50.86130126842155;4.709263569771778;173973.26;172378.97;kunststadLeuven;15/01/2026 20:12:00;16/12/2019 20:25:15;;;;;;NOTIFIED;;1;4;;;;;;;;;;;
345898;BASE;;Ooostel2.be;Ooostel2.be Leuven;GENERIC_ROOMS;DIESTSEVEST;89;;3000;Leuven;50.88452176357638;4.711248536143462;174101.07;174962.67;kunststadLeuven;05/06/2026 08:01:05;07/11/2017 11:09:27;;;;info@ooostel2.be;https://www.booking.com/hotel/be/hostel2be.nl.html;NOTIFIED;;9;18;;;;;;;;;;;
210776;BASE;;Park Bed and Breakfast;;BED_AND_BREAKFAST;ABDIJSTRAAT;56;;3001;Heverlee;50.861470293147;4.716626848594799;174491.57;172400.18;kunststadLeuven;06/03/2025 15:40:19;09/03/2023 15:50:10;+3216405383;;;park@skynet.be;http://www.parkbedandbreakfast.net/;ACKNOWLEDGED;FOUR_STARS;1;2;;;;;;;;;;;
211145;BASE;;Park Inn by Radisson Leuven;Park Inn by Radisson Leuven;HOTEL;MARTELARENLAAN;36;;3010;Kessel-Lo;50.880995867714105;4.717684853655763;174555.83;174572.56;kunststadLeuven;28/03/2026 09:13:05;06/09/2018 13:03:47;+3216616600;;;info.leuven@parkinn.com;https://www.parkinn.com/hotel-leuven;ACKNOWLEDGED;THREE_STARS_SUPERIOR;133;272;;;;;;;;;;;
211839;BASE;;Pentahotel Leuven;;HOTEL;ALFONS SMETSPLEIN;7;;3000;Leuven;50.877061;4.703771;173578.4697702805;174130.3565847436;kunststadLeuven;16/07/2025 06:10:12;02/12/2020 07:35:54;+3216317600;;;info.leuven@pentahotels.com;https://www.pentahotels.com/;ACKNOWLEDGED;FOUR_STARS;103;279;;;;;;;;;;;http://linked.toerismevlaanderen.be/id/quality-labels/a5ee8650-8a0b-11ee-baee-9bb37b187734
412822;BASE;;Pico Bello;;HOLIDAY_COTTAGE;VERBRANDENBOS;21;;3010;Kessel-Lo;50.906986;4.740882;176173.5811987301;177471.71470557153;kunststadLeuven;28/04/2026 19:57:02;28/04/2026 19:51:01;;;;karentje98@hotmail.com;;NOTIFIED;;1;2;;;;;;;;;;;
378075;BASE;;Private Floor in Leuven;;BED_AND_BREAKFAST;Cardenberch;14;;3000;Leuven;50.8811195790165;4.684573187656677;172225.58;174575.87;kunststadLeuven;16/01/2026 04:57:14;09/10/2018 22:00:00;;;;;https://www.airbnb.be/rooms/15627270?locale=nl;NOTIFIED;;1;2;;;;;;;;;;;
211509;BASE;;Professor;;HOTEL;NAAMSESTRAAT;20;;3000;Leuven;50.87831592247257;4.700604535525813;173355.16;174268.92;kunststadLeuven;16/07/2025 04:48:19;22/03/2020 23:00:00;+3216201414;;;professorleuven@telenet.be;https://www.hotelprofessor.be/;ACKNOWLEDGED;TWO_STARS;8;16;;;;;;;;;;;
345700;BASE;;Quiet charming room in the city center;;GENERIC_ROOMS;KARDINAALSTRAAT;12;;3000;Leuven;50.88520846382107;4.702846392079725;173509.48;175036.36;kunststadLeuven;16/01/2026 04:55:00;13/08/2017 10:42:55;0499340731;;;lien.stessel@gmail.com;http://www.airbnb.com/;NOTIFIED;;1;3;;;;;;;;;;;
409663;BASE;;Rest N Go;;HOLIDAY_COTTAGE;NAAMSESTRAAT;142;0201;3000;Leuven;50.870921;4.699411;173274.6682732098;173445.96005317196;kunststadLeuven;15/01/2026 23:51:02;20/08/2025 11:52:47;0471496537;;;mohammedzourob95@gmail.com;https://www.airbnb.com/rooms/1297319225871191694;NOTIFIED;;1;2;;;;;;;;;;;
314665;BASE;;Romantiek & Wellness @Isabellina;Romantiek & wellness @ Isabellina;HOLIDAY_COTTAGE;Henricus Bosmanslaan;1;;3012;Wilsele;50.91068971728629;4.711330174877348;174093.41;177875.02;kunststadLeuven;16/01/2026 04:52:09;05/08/2025 09:52:42;;;;isa.vangelder@hotmail.com;https://www.airbnb.be/rooms/22009877;NOTIFIED;;1;2;;;;;;;;;;;
405439;BASE;;Roxy's Fishmarket;;GENERIC_ROOMS;VISMARKT;14;;3000;Leuven;50.881954;4.700197;173324.4942768164;174673.5233007865;kunststadLeuven;15/01/2026 22:46:33;02/06/2025 08:11:31;+32475267876;;;info@finger.be;https://www.booking.com/hotel/be/roxys-fishmarket.nl.html;ACKNOWLEDGED;;1;2;;;;;;;;;;;
397206;BASE;;Ruimte voor Rust;;GENERIC_ROOMS;WERKHUIZENSTRAAT;54;;3010;Kessel-Lo;50.88208;4.720396;174745.87534938505;174694.10235804878;kunststadLeuven;15/01/2026 21:55:48;05/04/2023 14:20:28;0496664100;;;info@kazanasahari.be;http://www.kazanasahari.be/;NOTIFIED;;1;3;;;;;;;;;;;
412028;BASE;;Schipvaartstraat 24/407;;HOLIDAY_COTTAGE;SCHIPVAARTSTRAAT;24;407;3000;Leuven;50.8863601685;4.7055950165;173702.13268948122;175165.38427607808;kunststadLeuven;15/01/2026 23:53:34;21/12/2025 09:25:20;+32496963066;;;;;NOTIFIED;;1;2;;;;;;;;;;;
413852;BASE;;Schreursvest 47;;GENERIC_ROOMS;LÉON SCHREURSVEST;47;;3001;Heverlee;50.871899;4.713081;174236.37581285284;173559.14295220282;kunststadLeuven;08/04/2026 08:13:07;08/04/2026 07:27:09;+32479553466;;;katty.vanmarsenille@hotmail.com;;NOTIFIED;;1;4;;;;;;;;;;;
346267;BASE;;Scouts Boven-Lo;;YOUTH_ACCOMMODATION;Heidebergstraat;266;;3010;Kessel-Lo;50.8768456;4.7544822;177237.98231128;174063.471546374;kunststadLeuven;01/04/2026 11:38:03;23/05/2025 06:39:10;;;;mos@scoutsbovenlo.be;https://www.scoutsbovenlo.be/;ACKNOWLEDGED;BASIC;1;45;45;;;;;;;;;;
383222;BASE;;Scouts Sint-Maarten-Wilsele;Scouts Sint-Maarten-Wilsele;YOUTH_ACCOMMODATION;ALBERT WOUTERSSTRAAT;28-30;;3012;Wilsele;50.895221;4.70044;173425.18291304942;176089.18488458358;kunststadLeuven;12/02/2026 12:31:05;24/01/2025 08:22:34;+32470515405;;;groepsleiding@scoutswilsele.be;https://www.scoutswilsele.be/;ACKNOWLEDGED;BASIC;1;45;45;;;;;;;;;;
211324;BASE;;Scouts Vlierbeek;Scouts Vlierbeek;YOUTH_ACCOMMODATION;Sneppenstraat;13;;3010;Kessel-Lo;50.8991771;4.7352814;175874.275302883;176540.84484323;kunststadLeuven;29/01/2026 16:38:37;11/03/2025 13:38:40;;;;lokalen@scoutsvlierbeek.be;http://www.scoutsvlierbeek.be/;ACKNOWLEDGED;BASIC;1;60;60;;;;;;;;;;
405449;BASE;;Smiling Fox Room;;GENERIC_ROOMS;HOGESCHOOLPLEIN;7;;3000;Leuven;50.877315;4.701345;173407.60194610016;174157.84115009662;kunststadLeuven;10/03/2026 09:33:01;10/03/2026 08:31:29;;;;evita.deschoenmaeker@alpheios.be;https://www.booking.com/hotel/be/smiling-fox.nl.html;ACKNOWLEDGED;;1;2;;;;;;;;;;;
210790;BASE;;Stilleuven 1;;HOLIDAY_COTTAGE;Graaf de Grunnelaan;6;;3001;Heverlee;50.85426610446758;4.694481149504288;172935.97;171591.7;kunststadLeuven;16/07/2025 04:43:15;18/12/2017 21:32:41;+3216401716;+32484296581;0;info@stilleuven.be;http://www.stilleuven.be/;ACKNOWLEDGED;THREE_STARS;1;2;;;;;;;;;;;
210791;BASE;;Stilleuven 2;;HOLIDAY_COTTAGE;Graaf de Grunnelaan;6;;3001;Heverlee;50.85426610446758;4.694481149504288;172935.97;171591.7;kunststadLeuven;16/07/2025 04:43:15;18/12/2017 21:35:05;+3216401716;+32484296581;0;info@stilleuven.be;https://www.stilleuven.be/;ACKNOWLEDGED;THREE_STARS;1;2;;;;;;;;;;;
384125;BASE;;Studi0102;;GENERIC_ROOMS;VITAL DECOSTERSTRAAT;75;0102;3000;Leuven;50.882459974814815;4.702354311770031;173476.23;174730.46;kunststadLeuven;15/01/2026 20:25:19;01/01/2020 16:25:53;0476938390;;;letentony@skynet.be;;NOTIFIED;;1;2;;;;;;;;;;;
383631;BASE;;Studio;;BED_AND_BREAKFAST;PAUL VAN OSTAIJENLAAN;13;;3001;Heverlee;50.867176219497345;4.7088921327258575;173944.11;173032.38;kunststadLeuven;15/01/2026 20:25:40;07/11/2019 22:28:16;0479647123;;;arnout.horemans@gmail.com;;NOTIFIED;;1;2;;;;;;;;;;;
391340;BASE;;Study-O-Leuven;Study-o Leuven;HOLIDAY_COTTAGE;CONSTANTIN MEUNIERSTRAAT;90;0101;3000;Leuven;50.868935620901055;4.69993424495003;173312.65;173225.24;kunststadLeuven;15/01/2026 21:59:05;02/10/2021 10:54:15;+32497862839;;;leen.vandesteen@telenet.be;;NOTIFIED;;1;4;;;;;;;;;;;
383959;BASE;;The Dragonfly;;GENERIC_ROOMS;TERVUURSESTEENWEG;232A;;3001;Heverlee;50.87384400505702;4.668462552080866;171095.09;173761.82;kunststadLeuven;27/01/2026 21:19:15;08/12/2019 23:07:42;+32498643490;;;jspitaels@gmail.com;;NOTIFIED;;1;2;;;;;;;;;;;
404039;BASE;;The Heart of Leuven;;HOLIDAY_COTTAGE;VISMARKT;12;;3000;Leuven;50.881914;4.700226;173326.5550116951;174669.08282175753;kunststadLeuven;15/01/2026 19:11:07;10/07/2024 11:00:39;+32475704536;;;liesbeth@people-matters.be;;NOTIFIED;;1;8;;;;;;;;;;;
211037;BASE;;The Lodge Heverlee;;HOTEL;KANTINEPLEIN;3;;3001;Heverlee;50.86083078920056;4.685386636867662;172292.47;172319.18;kunststadLeuven;16/07/2025 04:43:48;12/10/2021 11:17:47;+3216509509;;;heverlee@lodge-hotels.be;https://www.lodge-hotels.be/;ACKNOWLEDGED;THREE_STARS;33;80;;;;;;;;;;;
385829;BASE;;The Mayor Guesthouse ;The Mayor Guesthouse;GENERIC_ROOMS;BURGEMEESTERSSTRAAT;3;;3000;Leuven;50.8752367301583;4.710270825003459;174037.03;173929.48;kunststadLeuven;15/01/2026 21:00:46;20/08/2020 14:38:51;+32487681326;;;iman.cocquyt@outlook.com;http://airbnb.com/h/themayorguesthouseleuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
